image_id,tag_id,tag_name,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10
61360,18,Still Life,9,30,46,79,69,30,9,8,3,0
62168,14,Landscape,0,3,17,31,73,76,41,23,13,2
61912,28,Water,4,2,8,13,37,72,72,48,30,8
61709,18,Still Life,0,17,26,62,65,51,26,15,7,1
61421,18,Still Life,6,13,37,55,68,51,13,14,4,0
61456,14,Landscape,1,11,17,57,78,56,35,20,5,4
62040,18,Still Life,4,10,27,57,74,53,35,14,1,3
61863,18,Still Life,1,11,35,59,88,41,32,10,6,3
61744,15,Nature,4,15,30,39,85,55,27,18,7,2
62117,2,Cityscape,6,9,42,81,65,39,21,8,5,0
62068,14,Landscape,3,9,28,60,87,50,23,15,5,0
61484,18,Still Life,12,19,45,74,71,32,19,10,4,0
62093,2,Cityscape,9,35,41,74,66,31,10,6,0,0
61974,15,Nature,1,11,23,55,91,45,26,14,8,0
61401,28,Water,8,18,50,55,73,45,18,8,1,0
61845,18,Still Life,11,24,51,78,60,32,13,4,3,0
61511,15,Nature,3,15,47,85,59,34,22,5,1,0
62051,20,Architecture,2,11,28,51,80,57,30,14,5,1
62100,20,Architecture,9,13,25,59,79,33,25,14,9,0
61353,20,Architecture,3,19,46,86,70,28,10,7,2,1
62101,18,Still Life,7,30,69,90,53,17,3,2,1,1
61877,15,Nature,24,38,55,78,54,16,7,2,2,0
62134,18,Still Life,3,11,32,65,74,58,24,7,2,1
61685,2,Cityscape,3,5,27,55,74,34,40,22,8,2
61864,15,Nature,4,14,39,73,83,36,18,5,0,0
62090,18,Still Life,1,6,11,20,39,55,64,43,35,17
62050,18,Still Life,9,6,26,36,65,66,37,18,13,3
62102,18,Still Life,4,8,30,67,87,53,21,10,2,1
62066,7,Sky,6,18,33,62,72,51,26,8,0,2
61879,14,Landscape,5,23,37,58,61,49,18,19,5,0
62079,15,Nature,2,9,34,54,92,37,23,11,5,0
61183,15,Nature,7,12,31,52,73,51,28,18,11,6
62123,15,Nature,2,6,24,52,80,62,35,17,5,3
62161,15,Nature,4,22,43,78,68,30,16,2,0,1
61855,18,Still Life,5,11,18,43,67,72,40,19,8,8
62106,15,Nature,5,15,33,72,83,38,22,4,5,0
61553,15,Nature,28,54,74,68,32,11,9,1,1,1
61582,15,Nature,0,0,6,18,46,77,69,48,23,8
62103,7,Sky,6,12,20,38,66,57,44,24,16,3
61517,2,Cityscape,3,3,21,42,79,62,39,13,15,4
62107,15,Nature,3,24,36,60,63,48,27,13,5,1
62124,18,Still Life,7,30,62,74,66,29,11,3,3,0
61791,18,Still Life,1,5,27,53,80,71,21,9,10,0
61649,20,Architecture,3,9,20,63,71,62,27,13,2,1
61319,18,Still Life,0,5,20,35,66,58,48,32,10,2
232757,7,Sky,2,10,13,46,94,51,18,13,3,3
232336,14,Landscape,1,4,8,30,75,75,38,11,8,5
232752,7,Sky,2,10,27,66,89,42,6,4,1,0
232742,18,Still Life,0,2,11,33,78,64,35,17,10,4
232315,18,Still Life,1,6,24,49,94,47,14,10,2,1
232311,18,Still Life,1,6,14,49,100,65,16,4,0,0
232750,2,Cityscape,5,10,19,68,74,39,18,6,5,3
232653,18,Still Life,1,3,12,43,79,59,26,16,8,5
232671,14,Landscape,3,9,15,59,89,43,17,10,2,4
232697,14,Landscape,4,11,29,83,88,29,7,4,0,2
232526,2,Cityscape,0,9,29,76,86,37,6,3,0,1
232706,20,Architecture,2,11,27,72,86,28,13,3,0,1
232542,18,Still Life,1,4,6,40,95,65,21,9,9,3
232596,18,Still Life,1,5,13,33,76,63,31,21,3,4
232767,2,Cityscape,0,3,11,39,102,69,16,8,4,2
232731,15,Nature,6,6,10,43,71,67,30,13,6,9
232527,7,Sky,2,4,16,53,86,59,21,9,4,3
232067,15,Nature,0,6,23,69,91,38,16,3,2,2
232701,15,Nature,1,6,22,59,87,49,20,7,1,2
232769,18,Still Life,1,7,10,40,98,57,20,13,3,3
232058,7,Sky,5,11,29,66,93,35,6,4,1,0
232191,7,Sky,3,5,17,34,75,69,22,12,10,4
232544,20,Architecture,0,4,14,50,84,60,25,15,3,2
232110,18,Still Life,0,1,8,40,84,65,32,11,5,2
232758,18,Still Life,1,2,11,35,109,52,29,13,3,2
854110,20,Architecture,0,1,4,13,48,83,37,15,6,3
854536,14,Landscape,2,1,6,9,22,53,58,37,20,11
854724,18,Still Life,1,6,13,32,74,55,23,6,3,1
853940,2,Cityscape,2,2,9,23,60,73,33,8,4,2
854451,20,Architecture,0,4,2,12,27,61,62,33,14,3
854445,14,Landscape,0,2,5,14,50,80,35,9,14,1
854279,20,Architecture,2,7,8,45,90,39,19,3,2,0
853882,20,Architecture,1,0,1,3,20,51,61,42,23,13
854446,20,Architecture,1,4,6,29,59,76,32,13,4,0
854788,7,Sky,2,2,4,26,60,64,31,15,3,3
854624,20,Architecture,2,2,10,26,53,71,30,13,4,0
854317,14,Landscape,1,3,6,25,59,62,33,15,7,1
854452,2,Cityscape,1,2,2,9,38,71,52,27,10,3
853920,20,Architecture,0,6,9,30,69,64,29,8,0,3
853866,20,Architecture,0,1,8,23,49,74,32,23,5,0
854790,15,Nature,6,5,22,47,68,37,14,7,2,0
854623,7,Sky,0,0,3,12,54,71,41,25,8,2
854637,18,Still Life,2,2,7,33,60,54,33,18,4,1
854417,20,Architecture,1,4,7,22,65,78,25,4,2,0
854302,14,Landscape,2,4,8,36,88,52,10,5,0,1
854357,20,Architecture,0,4,3,14,65,64,36,22,7,2
854651,20,Architecture,0,3,15,22,60,63,32,10,7,1
853990,20,Architecture,2,5,7,33,96,49,9,4,2,0
854135,20,Architecture,0,3,4,7,23,73,53,30,16,4
854305,2,Cityscape,2,5,17,41,83,40,14,4,2,0
853788,2,Cityscape,4,4,13,44,88,37,11,2,1,0
854575,20,Architecture,2,6,8,31,79,49,19,8,1,0
854679,27,Rural,2,6,22,50,71,35,11,10,1,1
854696,14,Landscape,1,2,4,22,27,74,41,26,9,7
854127,14,Landscape,2,0,3,27,56,68,39,12,1,1
853501,20,Architecture,2,3,4,33,64,57,37,7,4,1
854659,20,Architecture,2,0,3,7,39,71,56,20,18,3
853651,20,Architecture,2,9,11,36,80,48,11,7,2,1
853966,20,Architecture,1,4,12,23,51,71,35,15,2,0
853570,20,Architecture,0,1,4,10,31,57,59,33,15,7
854680,20,Architecture,5,10,24,38,70,43,13,3,1,0
854117,27,Rural,0,3,6,19,46,84,34,16,8,1
854156,18,Still Life,0,3,5,15,63,68,33,14,6,0
853585,15,Nature,6,8,30,56,71,28,5,4,0,0
854707,2,Cityscape,1,0,3,3,21,65,54,36,23,12
854716,14,Landscape,1,9,22,32,83,44,13,5,3,0
854772,20,Architecture,1,7,16,28,87,49,12,6,0,1
853953,20,Architecture,1,3,2,21,43,66,41,20,10,5
854466,2,Cityscape,0,0,2,4,15,35,73,38,29,14
854784,2,Cityscape,1,3,4,27,61,51,36,14,12,0
854429,20,Architecture,2,3,7,16,57,71,38,15,5,2
854799,20,Architecture,2,2,7,26,82,64,25,4,2,1
853706,2,Cityscape,2,6,7,44,89,46,12,3,1,0
854674,20,Architecture,1,4,9,22,70,72,22,9,2,1
854638,14,Landscape,2,2,6,26,72,55,36,16,9,1
853845,14,Landscape,2,2,15,33,88,42,16,9,4,0
854525,15,Nature,5,8,15,55,80,32,15,1,2,0
854676,14,Landscape,1,1,10,28,89,66,14,9,1,2
853583,15,Nature,1,6,9,27,76,60,25,12,5,1
853545,15,Nature,0,1,2,11,51,60,53,23,17,7
854627,14,Landscape,3,3,8,25,79,59,28,12,3,1
854722,15,Nature,3,3,6,9,39,73,44,24,9,8
854590,15,Nature,4,11,26,53,90,22,6,4,2,0
854238,15,Nature,0,2,4,17,61,63,35,19,10,2
854649,15,Nature,0,9,24,46,80,36,13,5,2,0
854786,15,Nature,0,1,3,21,67,76,33,9,8,4
854551,15,Nature,4,9,18,45,94,30,7,1,2,1
853823,15,Nature,2,2,9,22,55,71,39,14,4,2
854782,18,Still Life,1,3,12,23,47,72,46,16,6,2
854438,14,Landscape,0,1,3,16,58,72,41,16,9,3
853428,14,Landscape,0,0,9,21,77,58,30,21,4,1
854570,15,Nature,1,7,15,25,88,48,19,6,2,0
853964,15,Nature,3,3,17,32,79,46,17,8,2,2
854119,15,Nature,6,16,25,60,82,20,6,1,0,0
854642,15,Nature,2,2,7,21,79,58,35,11,8,0
854762,14,Landscape,1,4,13,24,52,66,39,15,7,0
853474,15,Nature,0,2,7,21,70,55,38,17,9,1
854746,15,Nature,4,11,31,51,80,25,11,1,1,1
853979,15,Nature,2,9,18,65,83,18,13,7,0,0
854694,15,Nature,1,4,20,38,75,45,16,9,4,1
853887,15,Nature,2,4,3,9,69,68,29,24,9,3
853599,15,Nature,3,10,23,48,88,28,8,6,1,0
854800,15,Nature,0,1,3,6,17,46,47,55,34,14
853926,14,Landscape,4,5,11,50,93,39,9,6,3,0
854120,14,Landscape,1,7,10,36,82,48,23,8,1,0
853806,15,Nature,0,1,4,8,37,57,48,34,20,12
854611,14,Landscape,4,5,13,48,91,35,15,4,1,0
853505,15,Nature,0,5,8,35,83,48,27,10,4,0
854796,18,Still Life,3,3,11,22,72,63,26,9,7,0
854578,15,Nature,0,0,4,10,40,67,52,30,14,4
854715,15,Nature,2,2,13,38,68,52,25,12,4,2
854332,14,Landscape,1,1,9,40,77,42,34,9,5,0
854447,15,Nature,0,3,7,32,65,65,29,11,6,2
854433,14,Landscape,0,1,3,11,59,59,54,21,14,2
854571,15,Nature,1,3,3,17,54,76,36,16,10,1
854626,14,Landscape,5,6,18,35,82,42,20,8,1,1
854678,15,Nature,3,4,19,35,82,57,17,6,3,0
854343,15,Nature,0,3,6,20,64,57,34,17,8,7
854652,15,Nature,1,1,8,29,58,58,40,14,8,2
854737,14,Landscape,2,6,9,30,91,41,18,5,9,2
854645,15,Nature,2,1,5,15,41,58,44,23,20,13
854692,14,Landscape,0,2,7,35,77,52,24,10,6,2
854783,15,Nature,1,4,15,24,79,64,20,8,1,2
854405,15,Nature,1,3,7,17,50,83,36,13,6,1
854711,15,Nature,0,0,1,10,34,60,59,39,17,5
854398,15,Nature,2,3,14,28,81,56,17,10,5,2
853654,14,Landscape,2,4,9,27,64,69,25,7,4,2
854207,14,Landscape,1,3,6,13,48,56,48,23,17,8
854687,14,Landscape,0,0,1,7,40,57,49,35,20,7
854756,14,Landscape,0,0,5,10,45,68,54,17,16,8
853579,14,Landscape,0,1,3,13,43,64,35,35,23,10
854323,14,Landscape,0,3,7,19,70,63,36,18,8,2
853443,7,Sky,3,9,16,44,76,49,14,8,1,2
854350,14,Landscape,0,0,3,10,41,59,51,37,21,11
854523,14,Landscape,7,9,12,52,82,30,14,3,0,2
854377,15,Nature,0,1,4,12,58,63,44,26,14,5
854641,15,Nature,2,4,14,26,85,58,20,5,6,1
854397,14,Landscape,1,3,8,42,90,47,13,7,2,1
854684,14,Landscape,0,1,3,9,39,66,51,26,22,5
853517,15,Nature,5,11,21,40,83,35,13,3,1,2
854434,14,Landscape,0,2,2,16,51,58,45,30,10,7
854336,15,Nature,0,1,4,13,52,58,40,25,15,10
186715,2,Cityscape,3,15,31,71,100,48,18,12,5,1
185086,2,Cityscape,0,5,24,55,113,62,26,9,4,0
185870,14,Landscape,0,13,28,76,88,51,20,7,5,0
186608,20,Architecture,3,12,32,74,84,48,20,4,3,2
186931,2,Cityscape,2,5,9,42,102,68,39,13,6,2
186808,2,Cityscape,4,19,44,78,88,37,13,5,4,2
186681,20,Architecture,0,9,40,74,122,44,12,3,1,2
186923,14,Landscape,0,2,30,46,99,70,31,9,4,2
186915,2,Cityscape,1,4,11,35,74,100,48,16,6,3
186774,28,Water,5,19,34,87,89,35,19,5,5,1
185594,2,Cityscape,1,2,10,40,94,72,45,27,9,4
186622,18,Still Life,7,25,66,81,56,27,11,8,3,0
186784,20,Architecture,3,12,38,74,107,40,14,3,3,0
186861,28,Water,3,5,20,39,98,70,30,23,8,4
185827,15,Nature,5,12,26,54,86,50,24,25,11,2
186903,2,Cityscape,2,5,20,70,98,65,21,6,3,0
185630,20,Architecture,1,6,14,42,94,78,38,15,11,0
186866,14,Landscape,0,9,27,41,107,72,23,7,3,2
186156,20,Architecture,1,1,15,43,102,71,41,19,9,0
186789,20,Architecture,2,5,17,53,109,65,27,9,3,2
186676,15,Nature,7,20,47,68,67,42,20,13,7,4
185697,20,Architecture,7,27,41,104,88,22,12,1,2,0
185309,14,Landscape,0,3,15,36,98,75,49,18,7,2
186429,2,Cityscape,2,6,22,54,108,59,18,13,6,2
186594,15,Nature,2,5,15,26,64,66,54,39,15,7
186905,2,Cityscape,5,18,35,79,109,35,15,5,1,0
186956,14,Landscape,19,36,61,108,50,13,3,4,2,1
186756,18,Still Life,3,12,15,35,66,69,38,35,18,13
184538,2,Cityscape,3,11,33,52,93,61,32,8,7,1
186276,2,Cityscape,3,12,28,94,102,39,16,13,2,0
186591,20,Architecture,1,22,64,97,78,25,2,3,1,5
186850,2,Cityscape,6,22,36,78,96,30,9,7,2,1
186910,20,Architecture,6,17,24,87,92,43,18,7,3,1
186840,20,Architecture,3,9,31,70,102,53,15,10,4,1
184880,20,Architecture,2,8,15,66,111,61,21,4,2,1
186860,14,Landscape,0,2,17,40,76,77,38,26,4,5
186421,20,Architecture,2,10,28,64,114,46,15,1,5,0
186884,2,Cityscape,3,5,22,72,98,55,20,3,3,0
186418,20,Architecture,4,6,36,67,91,46,33,15,4,3
184893,20,Architecture,6,7,16,22,39,54,53,56,34,35
186547,20,Architecture,1,6,27,45,93,69,31,19,9,4
185100,2,Cityscape,0,1,10,24,67,81,67,34,10,10
185530,20,Architecture,0,5,22,40,91,77,31,16,11,5
186649,20,Architecture,0,4,15,40,100,78,34,13,4,0
184575,20,Architecture,3,12,27,57,108,53,20,8,7,1
185920,14,Landscape,2,5,15,49,86,74,35,10,8,3
186513,20,Architecture,23,23,73,80,70,23,8,3,3,0
186843,14,Landscape,3,8,17,51,99,72,36,14,8,1
186576,2,Cityscape,4,30,65,85,75,19,3,1,3,0
184886,2,Cityscape,0,7,16,29,64,58,52,26,18,12
185120,20,Architecture,2,8,36,60,111,44,14,9,2,0
186764,20,Architecture,6,8,23,75,90,51,27,13,3,0
186826,2,Cityscape,5,21,41,75,78,36,13,12,1,0
186918,14,Landscape,2,5,19,36,100,73,40,23,6,3
186580,2,Cityscape,4,18,34,92,104,35,8,6,1,0
184969,20,Architecture,4,6,20,44,101,81,25,12,2,3
186153,18,Still Life,2,12,17,81,115,40,13,10,1,2
186870,2,Cityscape,3,15,35,79,65,56,20,16,8,2
185615,20,Architecture,2,10,25,42,111,59,32,13,6,0
186532,18,Still Life,5,25,53,110,68,20,8,2,1,0
184731,2,Cityscape,12,21,60,89,70,30,10,2,2,0
186950,14,Landscape,0,3,19,33,86,68,45,18,11,5
186411,14,Landscape,5,20,40,80,104,31,6,4,2,0
186692,20,Architecture,4,11,28,68,120,40,9,11,3,0
185849,15,Nature,1,4,12,29,75,75,41,27,22,4
186816,18,Still Life,2,11,29,63,112,43,22,8,3,1
186572,20,Architecture,1,8,14,43,107,60,26,13,5,1
186856,20,Architecture,0,6,14,37,84,83,44,18,6,2
186488,2,Cityscape,3,9,29,62,91,55,29,5,9,3
186716,14,Landscape,3,8,36,71,88,47,25,8,4,2
185243,20,Architecture,1,4,11,37,66,73,64,26,17,3
186625,15,Nature,3,2,10,35,63,68,42,47,24,8
185182,2,Cityscape,3,9,19,55,106,64,24,7,1,2
186494,28,Water,3,11,34,71,97,50,21,5,2,0
186854,2,Cityscape,2,5,26,64,102,54,17,11,4,1
186232,20,Architecture,2,3,11,43,87,82,51,18,9,3
186445,20,Architecture,0,5,12,33,62,90,39,27,21,11
186645,2,Cityscape,4,21,40,83,85,27,7,3,2,1
186848,20,Architecture,15,27,59,92,78,16,5,5,1,0
184947,2,Cityscape,2,6,40,89,99,37,11,2,4,1
186601,7,Sky,9,12,40,63,84,45,24,11,6,1
186941,20,Architecture,1,3,21,48,106,54,34,11,8,3
186275,2,Cityscape,0,6,20,43,108,75,28,8,6,1
185176,18,Still Life,7,18,31,50,64,63,31,20,11,7
186154,14,Landscape,3,21,45,95,85,17,9,2,4,0
185261,18,Still Life,13,9,29,63,74,50,31,7,8,6
185674,20,Architecture,1,2,7,27,55,84,66,33,21,14
185281,7,Sky,0,9,17,36,84,77,45,12,9,1
186951,18,Still Life,3,11,28,56,80,63,33,14,8,3
186921,7,Sky,1,11,30,41,100,68,20,13,4,0
185410,20,Architecture,1,14,21,56,72,70,31,14,6,3
186907,20,Architecture,2,8,16,53,99,72,25,8,1,1
186666,20,Architecture,4,18,30,67,86,53,18,6,3,1
185645,14,Landscape,0,4,14,45,89,67,43,24,11,5
185278,7,Sky,3,6,26,66,102,61,21,15,5,0
186791,20,Architecture,2,14,33,54,115,48,22,5,3,0
185657,15,Nature,3,16,32,63,97,45,23,8,2,1
186677,7,Sky,1,10,23,68,111,56,26,9,4,1
186811,18,Still Life,4,6,15,39,52,70,47,36,19,8
186687,14,Landscape,0,5,23,57,88,68,34,15,8,1
186662,20,Architecture,1,21,33,109,88,28,7,5,3,0
186432,14,Landscape,1,9,16,46,97,61,39,17,8,4
186607,2,Cityscape,6,21,46,85,90,29,16,5,5,0
186806,7,Sky,1,2,8,34,61,83,58,32,23,5
186853,2,Cityscape,3,15,41,84,83,43,15,4,3,0
185971,2,Cityscape,9,17,40,73,78,44,16,3,3,3
186835,2,Cityscape,1,7,25,51,119,56,14,7,4,1
185485,14,Landscape,2,19,40,101,100,19,8,1,2,2
186480,20,Architecture,3,4,18,69,97,55,36,6,4,2
185891,20,Architecture,2,4,18,45,79,70,46,28,9,3
184895,20,Architecture,0,8,25,58,105,61,16,4,3,0
184896,14,Landscape,2,6,20,65,81,69,32,13,2,2
185707,2,Cityscape,1,5,17,44,91,71,33,16,4,3
186585,2,Cityscape,2,11,25,59,100,67,15,5,4,1
186574,20,Architecture,1,6,20,33,76,78,47,24,13,6
186139,2,Cityscape,0,10,23,67,112,54,19,16,6,2
186010,14,Landscape,4,7,20,59,125,43,29,9,3,0
186882,27,Rural,2,11,28,62,87,51,33,11,6,2
185256,20,Architecture,3,6,17,48,97,72,27,6,7,3
186813,20,Architecture,5,13,22,59,75,66,27,17,14,6
186896,20,Architecture,4,6,18,48,81,63,44,23,9,2
186881,2,Cityscape,0,2,14,31,75,83,45,30,16,3
185568,20,Architecture,1,4,20,39,90,80,39,15,5,1
185448,20,Architecture,1,10,27,53,82,51,33,16,10,1
186546,7,Sky,2,11,14,48,93,69,30,12,9,7
186278,2,Cityscape,0,6,13,36,74,86,46,13,10,4
186942,18,Still Life,15,28,70,82,57,24,9,7,1,2
186927,2,Cityscape,2,8,23,49,128,47,27,12,7,2
186489,20,Architecture,1,6,23,77,85,58,31,15,9,1
184942,2,Cityscape,0,17,31,78,99,40,14,4,4,1
186590,20,Architecture,0,4,19,48,94,70,34,8,7,6
186606,20,Architecture,0,4,23,42,93,69,38,20,5,1
186766,7,Sky,4,5,22,55,119,54,25,14,2,1
186846,20,Architecture,2,18,34,97,98,35,4,4,2,1
185990,18,Still Life,0,8,26,43,77,64,50,26,9,2
186125,20,Architecture,4,12,16,49,75,66,36,24,9,2
186392,20,Architecture,0,13,24,59,120,47,22,7,2,1
185129,2,Cityscape,3,10,34,75,90,50,20,8,3,1
184848,18,Still Life,33,44,74,76,41,5,2,0,2,1
186928,2,Cityscape,8,20,47,106,81,23,5,2,2,0
186900,20,Architecture,2,14,27,73,110,53,18,4,3,1
186592,2,Cityscape,2,7,29,68,120,42,20,4,2,4
185583,2,Cityscape,1,14,32,45,110,50,24,12,5,0
186750,2,Cityscape,2,10,21,37,82,67,48,20,11,2
186573,14,Landscape,6,9,32,76,110,37,11,8,3,0
185656,20,Architecture,2,9,35,81,98,46,15,6,6,0
186683,2,Cityscape,12,16,39,82,103,22,9,4,1,0
186282,2,Cityscape,1,10,25,57,106,47,21,8,4,1
184619,14,Landscape,0,14,17,42,106,54,29,14,6,5
186587,20,Architecture,5,13,31,63,123,44,7,3,1,3
185205,20,Architecture,0,5,13,46,93,79,36,16,3,2
186481,7,Sky,2,3,20,50,127,58,16,11,5,0
185408,2,Cityscape,12,23,56,85,75,19,9,3,2,0
186935,20,Architecture,16,25,60,79,72,25,12,4,1,3
185772,28,Water,3,9,26,53,79,55,25,28,11,10
185973,2,Cityscape,3,17,31,79,92,52,10,9,2,1
186015,7,Sky,1,1,16,38,96,88,38,19,4,3
185368,20,Architecture,19,33,64,100,63,10,6,1,1,0
186448,20,Architecture,5,15,32,78,109,34,11,1,2,0
186128,2,Cityscape,3,9,31,60,116,46,12,3,2,0
185752,20,Architecture,5,10,25,56,81,63,35,8,11,2
186836,20,Architecture,6,26,39,81,91,23,8,6,1,2
186857,7,Sky,0,9,14,34,73,77,50,26,13,8
186394,2,Cityscape,0,0,10,36,60,95,44,36,11,11
186878,20,Architecture,3,5,16,53,119,53,23,11,2,2
798829,20,Architecture,4,1,6,18,35,44,37,20,7,5
800031,20,Architecture,1,3,6,24,60,53,16,7,2,0
798656,14,Landscape,0,6,15,36,72,32,4,0,1,0
799475,20,Architecture,1,6,13,46,63,30,7,4,1,0
799736,2,Cityscape,1,1,6,19,48,55,25,9,6,4
800020,20,Architecture,0,3,12,30,70,41,12,4,1,1
799306,20,Architecture,0,9,9,24,68,43,9,5,2,1
799413,18,Still Life,2,4,16,48,66,25,5,0,0,0
799728,15,Nature,1,3,7,10,28,45,30,23,17,15
799690,20,Architecture,1,3,11,30,67,44,9,6,3,0
799995,2,Cityscape,10,19,35,29,44,20,9,4,1,0
800034,18,Still Life,6,14,15,39,47,26,12,9,2,1
798708,2,Cityscape,1,0,4,9,15,32,38,40,25,16
799085,20,Architecture,5,6,22,37,37,32,17,9,1,0
799994,20,Architecture,0,1,4,13,37,52,40,18,11,0
799984,20,Architecture,0,3,11,31,72,41,13,3,0,0
799972,2,Cityscape,0,0,3,5,22,38,50,31,17,11
799096,20,Architecture,2,7,24,47,48,32,5,3,1,1
799240,20,Architecture,2,2,16,34,61,38,9,5,4,0
798805,20,Architecture,0,0,5,11,20,53,38,30,12,7
800037,18,Still Life,0,2,7,20,76,46,13,3,1,0
799761,2,Cityscape,0,1,5,11,20,48,53,22,13,5
799808,2,Cityscape,1,3,8,32,52,50,15,5,3,2
799901,14,Landscape,4,4,20,53,57,24,8,2,0,0
800022,15,Nature,2,3,13,40,49,32,22,4,0,2
29686,15,Nature,2,1,13,27,44,30,15,3,1,0
29482,18,Still Life,0,1,7,16,39,35,19,12,3,2
29636,27,Rural,1,2,8,25,47,32,12,5,3,1
29299,14,Landscape,0,0,3,10,29,26,29,23,8,5
29372,18,Still Life,0,2,8,37,46,32,12,0,2,0
29675,2,Cityscape,2,0,7,14,35,40,22,11,3,2
29727,18,Still Life,1,0,5,14,29,47,28,10,4,4
29753,18,Still Life,1,3,11,40,51,23,3,3,0,1
29754,14,Landscape,1,3,7,19,35,42,18,5,3,0
29746,7,Sky,1,2,7,18,23,32,26,24,3,3
29657,14,Landscape,0,1,4,13,31,46,20,15,6,2
29506,20,Architecture,0,1,8,33,57,26,12,2,1,0
29324,27,Rural,0,1,2,10,38,37,30,12,6,1
29453,15,Nature,2,1,3,21,31,35,23,9,8,3
29663,18,Still Life,1,2,3,10,28,36,24,24,9,3
29335,15,Nature,1,2,5,11,38,34,30,12,4,3
29444,20,Architecture,0,0,3,18,22,31,42,11,3,4
29426,14,Landscape,0,3,11,26,49,36,11,1,1,1
29674,18,Still Life,0,2,3,14,38,42,22,8,1,4
29108,14,Landscape,0,0,2,11,35,48,23,11,6,1
29767,18,Still Life,2,3,11,34,37,26,9,6,1,0
29764,2,Cityscape,1,4,15,33,50,25,7,3,0,0
29726,18,Still Life,1,1,9,25,39,39,17,5,0,1
29591,2,Cityscape,2,1,12,33,39,28,14,6,1,1
29329,15,Nature,0,1,0,9,36,41,28,16,3,2
29131,20,Architecture,0,2,7,23,48,32,12,6,5,1
29544,15,Nature,1,1,4,16,40,35,28,6,5,1
29559,28,Water,0,0,6,14,30,42,22,18,2,1
29744,7,Sky,0,0,2,13,20,38,32,21,6,0
29094,20,Architecture,3,5,13,36,38,25,12,2,0,1
29765,7,Sky,0,2,2,11,30,32,26,12,11,8
29655,27,Rural,3,13,19,45,42,13,2,1,0,0
29756,15,Nature,0,2,4,10,44,41,23,8,1,1
29056,2,Cityscape,0,8,17,34,44,26,5,1,0,0
29704,14,Landscape,1,2,3,23,55,30,15,8,0,0
29628,15,Nature,1,1,4,9,26,30,27,17,16,7
29741,18,Still Life,1,4,15,38,50,11,6,5,2,0
29493,7,Sky,0,1,4,14,23,32,28,17,6,14
28869,18,Still Life,0,6,13,32,46,22,12,7,1,0
29631,18,Still Life,0,2,3,11,32,45,25,10,5,5
29550,20,Architecture,0,2,14,28,53,23,10,1,0,2
29367,20,Architecture,1,1,14,24,44,25,11,7,4,1
29387,15,Nature,0,5,14,32,57,17,3,2,2,0
29492,14,Landscape,1,0,5,17,39,33,28,7,4,1
29622,20,Architecture,0,1,5,25,48,35,17,6,3,0
29581,18,Still Life,6,7,14,47,45,14,1,0,0,0
29668,18,Still Life,0,1,4,8,31,28,29,14,9,9
29427,18,Still Life,0,0,4,18,20,46,29,16,7,1
29288,18,Still Life,3,1,7,23,58,24,14,5,1,1
29563,14,Landscape,1,0,8,17,23,36,22,13,9,5
29594,27,Rural,1,2,9,21,56,25,17,5,2,1
29680,28,Water,0,2,11,23,39,39,17,2,2,0
29774,15,Nature,0,1,8,17,53,34,18,4,3,0
492638,7,Sky,0,0,11,13,50,42,33,21,12,4
491547,15,Nature,7,11,23,72,48,11,5,3,1,0
492466,14,Landscape,2,3,8,67,66,26,11,4,4,0
492037,14,Landscape,0,1,5,10,51,48,39,13,6,5
492555,15,Nature,1,3,4,38,59,36,24,14,2,0
490499,15,Nature,4,3,3,37,43,52,21,9,5,1
490644,14,Landscape,1,3,13,59,67,28,4,2,2,2
492571,14,Landscape,1,0,6,15,79,43,24,10,1,0
491926,20,Architecture,0,0,11,31,67,40,16,6,4,0
492698,7,Sky,1,2,8,28,74,49,20,4,1,3
492498,15,Nature,2,4,10,33,78,38,16,7,1,0
492659,15,Nature,0,0,3,16,54,52,30,13,6,5
492280,7,Sky,4,5,17,59,60,15,6,5,0,0
491861,7,Sky,0,2,6,28,57,43,27,10,7,3
491865,7,Sky,1,3,8,31,65,41,6,12,1,0
491543,15,Nature,2,2,14,30,64,31,17,6,0,0
491400,7,Sky,2,4,19,68,53,18,7,2,0,0
490497,14,Landscape,0,1,2,4,28,46,42,28,19,17
490662,7,Sky,0,1,7,11,32,46,43,22,16,6
492352,15,Nature,0,6,5,44,81,28,10,5,3,1
490785,15,Nature,0,2,8,27,58,43,19,11,3,2
492355,27,Rural,2,10,13,64,51,14,8,4,0,1
491873,14,Landscape,0,1,8,11,46,56,31,20,6,3
491806,18,Still Life,1,4,22,41,61,25,7,1,1,0
491388,7,Sky,0,0,6,27,67,44,24,6,2,1
491824,20,Architecture,0,2,3,14,23,73,41,18,5,2
492267,15,Nature,2,2,10,55,61,30,11,5,1,0
490923,28,Water,1,0,13,24,48,53,20,16,6,2
492489,7,Sky,1,3,10,53,67,23,12,3,0,1
492554,15,Nature,1,4,8,40,64,34,12,4,1,0
490897,14,Landscape,0,0,8,16,42,62,32,16,3,1
492704,15,Nature,0,3,6,21,62,45,21,16,5,5
490466,7,Sky,4,8,19,48,55,13,6,4,1,1
491943,14,Landscape,2,4,10,50,64,19,7,7,2,0
490229,18,Still Life,1,3,10,33,69,30,18,7,1,1
492446,2,Cityscape,2,2,11,45,79,29,8,2,1,0
